symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AMD,2020-06-26 04:00:00+00:00,51.85,51.95,49.45,50.1,79511831.0,303053.0,50.619917
AMD,2020-06-29 04:00:00+00:00,50.15,50.28,48.42,50.28,51065172.0,316725.0,49.382755
AMD,2020-06-30 04:00:00+00:00,51.16,52.77,50.82,52.61,44390332.0,240579.0,52.162242
AMD,2020-07-01 04:00:00+00:00,52.63,52.87,51.6,52.58,33252583.0,204584.0,52.385863
AMD,2020-07-02 04:00:00+00:00,53.0335,53.19,52.0508,52.34,30183375.0,176405.0,52.48688
AMD,2020-07-06 04:00:00+00:00,52.9,53.52,52.33,53.4,38141521.0,208657.0,53.071096
AMD,2020-07-07 04:00:00+00:00,53.28,54.17,52.86,52.93,33054741.0,198440.0,53.443268
AMD,2020-07-08 04:00:00+00:00,53.01,53.47,52.07,53.43,36726616.0,199493.0,52.798282
AMD,2020-07-09 04:00:00+00:00,53.52,57.58,53.31,57.255,88749721.0,457657.0,55.895434
AMD,2020-07-10 04:00:00+00:00,57.57,58.15,55.51,55.88,61003011.0,335840.0,56.467958
AMD,2020-07-13 04:00:00+00:00,56.68,58.35,53.38,53.59,59280222.0,352701.0,56.174959
AMD,2020-07-14 04:00:00+00:00,53.46,54.86,52.26,54.72,56171936.0,333991.0,53.786011
AMD,2020-07-15 04:00:00+00:00,54.96,55.37,53.59,55.34,43616023.0,252388.0,54.556696
AMD,2020-07-16 04:00:00+00:00,54.68,55.15,53.74,54.92,37728159.0,206223.0,54.449691
AMD,2020-07-17 04:00:00+00:00,55.31,55.81,54.68,55.04,35563132.0,182609.0,55.134457
AMD,2020-07-20 04:00:00+00:00,55.23,57.53,54.83,57.46,46144611.0,258744.0,56.543028
AMD,2020-07-21 04:00:00+00:00,57.805,58.5,56.3173,57.0,45768188.0,254155.0,57.189407
AMD,2020-07-22 04:00:00+00:00,57.07,62.0,56.97,61.79,136744285.0,660137.0,60.786843
AMD,2020-07-23 04:00:00+00:00,61.63,62.33,58.6342,59.57,108196123.0,528960.0,60.436067
AMD,2020-07-24 04:00:00+00:00,64.18,69.94,64.05,69.4,207278971.0,1030571.0,67.845107
AMD,2020-07-27 04:00:00+00:00,69.28,71.63,67.79,68.97,111365425.0,561598.0,69.349198
AMD,2020-07-28 04:00:00+00:00,68.1,69.8,67.02,67.61,95628450.0,505972.0,68.584452
AMD,2020-07-29 04:00:00+00:00,75.5,77.19,73.9,76.09,135595303.0,712831.0,75.927854
AMD,2020-07-30 04:00:00+00:00,75.37,78.96,75.07,78.2,81400549.0,477603.0,77.741299
AMD,2020-07-31 04:00:00+00:00,78.67,78.96,75.36,77.43,73741083.0,427776.0,77.074478
AMD,2020-08-03 04:00:00+00:00,78.19,78.5,77.06,77.67,43757036.0,269803.0,77.869591
AMD,2020-08-04 04:00:00+00:00,78.03,85.805,77.99,85.04,157095451.0,702091.0,83.540233
AMD,2020-08-05 04:00:00+00:00,84.96,86.32,83.32,85.31,66974779.0,386882.0,85.097719
AMD,2020-08-06 04:00:00+00:00,85.49,86.98,84.7801,86.71,55483619.0,313945.0,86.141916
AMD,2020-08-07 04:00:00+00:00,86.67,87.29,82.6702,84.85,67332595.0,363791.0,84.877366
AMD,2020-08-10 04:00:00+00:00,85.05,85.16,79.3221,82.24,71283816.0,389441.0,81.987994
AMD,2020-08-11 04:00:00+00:00,80.71,80.71,76.1,76.88,79224305.0,459795.0,78.837873
AMD,2020-08-12 04:00:00+00:00,78.43,82.88,77.55,82.61,90349951.0,453437.0,81.087864
AMD,2020-08-13 04:00:00+00:00,82.88,84.02,81.54,81.84,58127746.0,331342.0,82.512785
AMD,2020-08-14 04:00:00+00:00,81.81,83.24,80.88,81.3,42991550.0,255298.0,81.762787
AMD,2020-08-17 04:00:00+00:00,82.09,83.06,81.552,82.42,32549201.0,182965.0,82.435373
AMD,2020-08-18 04:00:00+00:00,82.8,82.88,81.03,81.66,33020645.0,192721.0,81.775038
AMD,2020-08-19 04:00:00+00:00,81.7757,81.85,80.45,81.09,38419366.0,222407.0,81.09979
AMD,2020-08-20 04:00:00+00:00,79.74,82.84,79.12,82.77,44193450.0,236275.0,81.811397
AMD,2020-08-21 04:00:00+00:00,83.29,84.41,82.23,83.81,49442667.0,279912.0,83.430168
AMD,2020-08-24 04:00:00+00:00,84.55,85.33,82.55,83.08,39185211.0,248445.0,83.561209
AMD,2020-08-25 04:00:00+00:00,83.36,86.62,82.35,86.35,50215498.0,271435.0,84.813746
AMD,2020-08-26 04:00:00+00:00,86.9694,87.72,85.2,86.02,48216918.0,291418.0,86.167701
AMD,2020-08-27 04:00:00+00:00,86.35,86.58,82.94,83.8,43049638.0,265484.0,84.36995
AMD,2020-08-28 04:00:00+00:00,84.3,86.04,84.19,85.55,41838273.0,253867.0,85.169086
AMD,2020-08-31 04:00:00+00:00,85.05,92.64,85.05,90.82,92142107.0,474776.0,90.119839
AMD,2020-09-01 04:00:00+00:00,91.92,92.51,90.1899,92.18,57538416.0,356448.0,91.43542
AMD,2020-09-02 04:00:00+00:00,94.01,94.28,88.74,90.22,51485595.0,340962.0,90.704676
AMD,2020-09-03 04:00:00+00:00,87.84,88.47,81.59,82.54,89807171.0,605945.0,83.967972
AMD,2020-09-04 04:00:00+00:00,81.45,84.39,76.33,82.01,84123922.0,572931.0,80.474144
AMD,2020-09-08 04:00:00+00:00,78.05,81.88,78.0,78.69,56687980.0,360744.0,79.900119
AMD,2020-09-09 04:00:00+00:00,81.4,82.44,79.28,81.91,56077715.0,337120.0,81.232198
AMD,2020-09-10 04:00:00+00:00,83.07,83.31,78.38,78.98,52653466.0,330394.0,80.695126
AMD,2020-09-11 04:00:00+00:00,79.82,79.99,75.04,76.34,55579315.0,353445.0,77.273774
AMD,2020-09-14 04:00:00+00:00,76.8,78.82,76.26,77.9,49120174.0,268689.0,77.699344
AMD,2020-09-15 04:00:00+00:00,77.66,80.33,75.97,78.93,58857592.0,333268.0,78.553316
AMD,2020-09-16 04:00:00+00:00,79.35,79.72,76.54,76.66,39615718.0,228420.0,77.983654
AMD,2020-09-17 04:00:00+00:00,74.88,76.625,74.2,76.55,57182718.0,306281.0,75.542753
AMD,2020-09-18 04:00:00+00:00,77.0,77.4,73.85,74.93,55807660.0,286051.0,75.370147
AMD,2020-09-21 04:00:00+00:00,74.23,77.98,73.88,77.94,62518590.0,375115.0,76.509305
AMD,2020-09-22 04:00:00+00:00,78.365,78.79,75.27,77.7,57846718.0,323950.0,76.640602
AMD,2020-09-23 04:00:00+00:00,77.39,77.91,74.34,74.73,44235351.0,275340.0,76.095549
AMD,2020-09-24 04:00:00+00:00,74.54,77.25,73.9,75.82,58892403.0,328252.0,76.154488
AMD,2020-09-25 04:00:00+00:00,76.35,78.2,74.67,78.055,49262725.0,290758.0,76.692325
AMD,2020-09-28 04:00:00+00:00,79.1165,79.57,77.52,79.48,49510647.0,271337.0,78.642463
AMD,2020-09-29 04:00:00+00:00,79.3,82.55,79.3,81.77,62528944.0,351606.0,81.252645
AMD,2020-09-30 04:00:00+00:00,81.75,82.94,80.66,81.99,53596361.0,274452.0,81.996438
AMD,2020-10-01 04:00:00+00:00,83.06,85.25,82.86,84.86,53148676.0,290853.0,84.024236
AMD,2020-10-02 04:00:00+00:00,82.58,84.65,81.66,81.8,54044370.0,339687.0,82.924885
AMD,2020-10-05 04:00:00+00:00,82.55,86.2819,82.55,86.15,48556674.0,298807.0,85.112158
AMD,2020-10-06 04:00:00+00:00,86.21,87.25,83.54,84.48,53739075.0,339467.0,85.433263
AMD,2020-10-07 04:00:00+00:00,86.1,87.79,85.65,86.69,44162833.0,286041.0,86.640861
AMD,2020-10-08 04:00:00+00:00,88.11,88.72,85.95,86.51,55257135.0,339814.0,87.071641
AMD,2020-10-09 04:00:00+00:00,84.74,85.75,82.3465,83.1,82039130.0,528728.0,83.538284
AMD,2020-10-12 04:00:00+00:00,83.65,85.13,83.12,84.29,49493541.0,345242.0,84.389349
AMD,2020-10-13 04:00:00+00:00,84.86,86.09,83.9733,85.28,43703324.0,307740.0,85.091851
AMD,2020-10-14 04:00:00+00:00,85.86,85.96,83.46,84.21,41199180.0,268999.0,84.399871
AMD,2020-10-15 04:00:00+00:00,83.4,84.7201,82.42,83.13,34976397.0,257144.0,83.277788
AMD,2020-10-16 04:00:00+00:00,83.54,83.99,82.41,83.17,32382541.0,218117.0,83.176329
AMD,2020-10-19 04:00:00+00:00,83.62,84.65,81.53,82.0,37494133.0,247095.0,82.954338
AMD,2020-10-20 04:00:00+00:00,82.16,82.69,80.58,81.56,38879343.0,267781.0,81.855738
AMD,2020-10-21 04:00:00+00:00,81.72,81.9299,79.19,79.2,37189539.0,238069.0,80.283605
AMD,2020-10-22 04:00:00+00:00,79.65,80.82,78.42,79.42,38831033.0,252277.0,79.582606
AMD,2020-10-23 04:00:00+00:00,80.93,81.99,79.33,81.96,47415825.0,274897.0,80.951915
AMD,2020-10-26 04:00:00+00:00,82.55,84.97,80.86,82.23,70400938.0,378625.0,82.620646
AMD,2020-10-27 04:00:00+00:00,82.0,82.37,77.57,78.88,157951999.0,953853.0,79.145079
AMD,2020-10-28 04:00:00+00:00,78.73,78.96,75.76,76.4,78467679.0,556488.0,76.902037
AMD,2020-10-29 04:00:00+00:00,76.75,79.18,76.29,78.02,54635296.0,394775.0,78.069149
AMD,2020-10-30 04:00:00+00:00,77.07,77.7,74.23,75.29,53171909.0,442943.0,75.254983
AMD,2020-11-02 05:00:00+00:00,75.85,76.3398,73.7573,74.7,47039831.0,319140.0,74.779741
AMD,2020-11-03 05:00:00+00:00,74.93,77.08,74.6,76.58,42517552.0,280679.0,76.261559
AMD,2020-11-04 05:00:00+00:00,80.25,81.85,78.975,81.35,68248473.0,477249.0,80.707015
AMD,2020-11-05 05:00:00+00:00,83.27,83.5,81.85,83.0,47960332.0,344292.0,82.603111
AMD,2020-11-06 05:00:00+00:00,83.52,86.09,82.67,85.88,56160164.0,387058.0,84.773368
AMD,2020-11-09 05:00:00+00:00,84.24,87.05,82.77,83.12,61345779.0,475034.0,84.945417
AMD,2020-11-10 05:00:00+00:00,81.93,82.13,77.63,77.99,69061140.0,559486.0,78.891093
AMD,2020-11-11 05:00:00+00:00,79.39,81.47,78.97,81.28,46401836.0,307292.0,80.277417
AMD,2020-11-12 05:00:00+00:00,81.32,83.0,80.3,81.84,38233710.0,278449.0,81.899609
AMD,2020-11-13 05:00:00+00:00,82.73,83.11,80.7,81.43,31518207.0,232383.0,81.68779
AMD,2020-11-16 05:00:00+00:00,81.21,83.78,80.48,83.73,41048551.0,242243.0,82.815729
AMD,2020-11-17 05:00:00+00:00,83.9298,84.81,82.91,83.36,30927685.0,211464.0,83.616628
AMD,2020-11-18 05:00:00+00:00,83.0135,83.955,82.22,82.54,31340137.0,208097.0,83.1133
AMD,2020-11-19 05:00:00+00:00,82.39,85.64,81.72,85.54,51418319.0,339889.0,84.380874
AMD,2020-11-20 05:00:00+00:00,85.28,86.1,84.47,84.64,36240631.0,240232.0,85.144811
AMD,2020-11-23 05:00:00+00:00,85.52,87.54,84.615,85.31,47442669.0,299866.0,86.088684
AMD,2020-11-24 05:00:00+00:00,85.7235,86.11,83.32,85.07,37985073.0,247134.0,84.586444
AMD,2020-11-25 05:00:00+00:00,85.76,87.84,85.52,86.71,42940198.0,228917.0,86.782115
AMD,2020-11-27 05:00:00+00:00,87.99,88.0,86.3598,87.22,23476933.0,129455.0,87.154633
AMD,2020-11-30 05:00:00+00:00,87.33,92.74,86.53,92.66,86871250.0,524273.0,90.538193
AMD,2020-12-01 05:00:00+00:00,92.25,93.9,90.78,92.63,60190672.0,392292.0,92.52929
AMD,2020-12-02 05:00:00+00:00,92.89,96.37,92.5253,93.74,58830086.0,394809.0,94.69355
AMD,2020-12-03 05:00:00+00:00,94.06,94.7,92.01,92.31,36862511.0,260261.0,92.749496
AMD,2020-12-04 05:00:00+00:00,92.58,94.58,90.63,94.04,47673472.0,275326.0,93.198548
AMD,2020-12-07 05:00:00+00:00,94.95,95.0,92.97,94.07,41665056.0,273088.0,93.714887
AMD,2020-12-08 05:00:00+00:00,94.05,94.74,91.9,92.92,35172844.0,248437.0,92.919432
AMD,2020-12-09 05:00:00+00:00,92.76,94.7,89.16,89.83,54284398.0,359447.0,91.761149
AMD,2020-12-10 05:00:00+00:00,89.55,92.09,89.0297,91.66,35002468.0,229413.0,91.249884
AMD,2020-12-11 05:00:00+00:00,91.54,92.33,90.16,91.65,29181448.0,197050.0,91.324523
AMD,2020-12-14 05:00:00+00:00,92.205,95.41,91.85,94.78,50224480.0,315039.0,93.956088
AMD,2020-12-15 05:00:00+00:00,95.93,97.98,95.45,97.12,58980088.0,378494.0,96.963146
AMD,2020-12-16 05:00:00+00:00,97.04,97.27,95.46,96.85,36172813.0,225710.0,96.475551
AMD,2020-12-17 05:00:00+00:00,97.55,97.92,96.25,96.84,33516342.0,223347.0,96.872152
AMD,2020-12-18 05:00:00+00:00,97.27,97.68,93.56,95.92,59985941.0,282755.0,96.237851
AMD,2020-12-21 05:00:00+00:00,94.25,95.28,91.08,93.23,48551431.0,343132.0,92.836503
AMD,2020-12-22 05:00:00+00:00,93.36,93.55,90.53,93.16,36835724.0,266965.0,92.278196
AMD,2020-12-23 05:00:00+00:00,93.08,93.13,91.46,91.55,26842308.0,195917.0,92.038894
AMD,2020-12-24 05:00:00+00:00,91.8,92.51,91.31,91.81,17183388.0,121841.0,91.902753
AMD,2020-12-28 05:00:00+00:00,92.93,93.14,90.82,91.6,31591853.0,228809.0,91.993747
AMD,2020-12-29 05:00:00+00:00,91.66,92.46,89.4301,90.62,32332506.0,248034.0,90.64059
AMD,2020-12-30 05:00:00+00:00,90.78,92.85,90.19,92.29,26551452.0,188872.0,91.773952
AMD,2020-12-31 05:00:00+00:00,92.1,92.3,90.87,91.71,26031462.0,178848.0,91.457715
AMD,2021-01-04 05:00:00+00:00,92.11,96.06,90.915,92.3,53357714.0,381395.0,93.081315
AMD,2021-01-05 05:00:00+00:00,92.1,93.2077,91.41,92.77,35423311.0,251409.0,92.289933
AMD,2021-01-06 05:00:00+00:00,91.62,92.28,89.46,90.33,53974259.0,390211.0,90.939301
AMD,2021-01-07 05:00:00+00:00,91.33,95.51,91.2,95.16,44673511.0,320951.0,94.25034
AMD,2021-01-08 05:00:00+00:00,95.98,96.4,93.27,94.58,40777972.0,310340.0,94.419676
AMD,2021-01-11 05:00:00+00:00,94.025,99.23,93.76,97.25,49811769.0,361141.0,97.656273
AMD,2021-01-12 05:00:00+00:00,97.86,98.97,94.07,95.355,69123356.0,416610.0,96.044207
AMD,2021-01-13 05:00:00+00:00,93.01,93.89,90.84,91.78,62004369.0,471427.0,91.969294
AMD,2021-01-14 05:00:00+00:00,91.77,92.36,90.45,90.79,54695005.0,399610.0,91.089544
AMD,2021-01-15 05:00:00+00:00,90.75,91.59,87.86,88.21,51911327.0,365355.0,89.262541
AMD,2021-01-19 05:00:00+00:00,89.56,89.58,87.24,89.45,47111300.0,334763.0,88.620625
AMD,2021-01-20 05:00:00+00:00,90.55,90.78,88.6,88.75,36555937.0,260947.0,89.380307
AMD,2021-01-21 05:00:00+00:00,89.34,92.07,88.43,91.53,56247899.0,354658.0,90.625429
AMD,2021-01-22 05:00:00+00:00,94.42,95.95,91.88,92.79,73230334.0,465955.0,93.444753
AMD,2021-01-25 05:00:00+00:00,94.14,95.74,91.4,94.13,56879997.0,403054.0,93.962519
AMD,2021-01-26 05:00:00+00:00,94.91,95.7171,93.63,94.71,61259925.0,436624.0,94.877786
AMD,2021-01-27 05:00:00+00:00,91.1,91.88,86.22,88.84,75036937.0,691394.0,89.413767
AMD,2021-01-28 05:00:00+00:00,89.83,89.88,87.3,87.52,49009602.0,450102.0,88.215094
AMD,2021-01-29 05:00:00+00:00,87.56,88.33,85.02,85.64,58765640.0,520890.0,86.442763
AMD,2021-02-01 05:00:00+00:00,86.83,87.95,84.66,87.66,43775966.0,396524.0,86.393892
AMD,2021-02-02 05:00:00+00:00,88.49,89.28,86.95,88.86,34969781.0,308403.0,88.171989
AMD,2021-02-03 05:00:00+00:00,88.6,89.48,87.34,87.89,33398304.0,275916.0,88.080771
AMD,2021-02-04 05:00:00+00:00,88.22,88.6,87.06,87.84,32023281.0,242560.0,87.791891
AMD,2021-02-05 05:00:00+00:00,88.15,88.36,86.875,87.9,31816327.0,238851.0,87.805278
AMD,2021-02-08 05:00:00+00:00,88.31,91.99,87.98,91.47,48703641.0,347857.0,90.606577
AMD,2021-02-09 05:00:00+00:00,91.39,93.3,90.55,90.91,38528319.0,288938.0,91.397406
AMD,2021-02-10 05:00:00+00:00,91.5,93.27,90.46,92.35,43329689.0,304991.0,92.138576
AMD,2021-02-11 05:00:00+00:00,92.9,93.65,91.33,92.66,36494815.0,238665.0,92.381845
AMD,2021-02-12 05:00:00+00:00,92.75,94.22,91.9,93.77,39437584.0,233354.0,93.336369
AMD,2021-02-16 05:00:00+00:00,93.9,94.0,90.7499,91.46,36499151.0,265756.0,92.034005
AMD,2021-02-17 05:00:00+00:00,90.56,90.96,88.5701,89.94,33312398.0,249986.0,89.752452
AMD,2021-02-18 05:00:00+00:00,89.09,89.6,87.31,88.64,36523331.0,245005.0,88.281509
AMD,2021-02-19 05:00:00+00:00,89.75,90.4163,88.69,89.58,30663340.0,199732.0,89.571718
AMD,2021-02-22 05:00:00+00:00,88.15,88.3,85.21,85.37,38228592.0,295439.0,86.840571
AMD,2021-02-23 05:00:00+00:00,83.4,85.11,79.36,84.74,50843931.0,421602.0,82.908434
AMD,2021-02-24 05:00:00+00:00,84.33,87.09,82.81,86.94,42091860.0,312460.0,85.073575
AMD,2021-02-25 05:00:00+00:00,86.17,87.09,81.92,82.42,56125788.0,428239.0,83.867715
AMD,2021-02-26 05:00:00+00:00,83.565,85.59,82.91,84.51,52576780.0,358980.0,84.499401
AMD,2021-03-01 05:00:00+00:00,85.31,86.5,83.97,86.39,34355877.0,237593.0,85.479702
AMD,2021-03-02 05:00:00+00:00,86.92,86.95,84.04,84.13,36715084.0,229509.0,85.470761
AMD,2021-03-03 05:00:00+00:00,84.28,84.38,80.85,80.86,44810394.0,335574.0,82.321388
AMD,2021-03-04 05:00:00+00:00,80.23,81.8067,76.78,77.75,62098279.0,512142.0,78.794783
AMD,2021-03-05 05:00:00+00:00,79.0,79.48,74.2,78.52,60260343.0,494591.0,77.190062
AMD,2021-03-08 05:00:00+00:00,78.03,79.0,73.86,73.96,56511925.0,434243.0,76.087448
AMD,2021-03-09 05:00:00+00:00,76.73,79.215,75.77,78.53,47254306.0,335201.0,77.864515
AMD,2021-03-10 05:00:00+00:00,79.75,80.04,77.41,77.52,46989664.0,335316.0,78.38355
AMD,2021-03-11 05:00:00+00:00,79.4,81.89,79.37,81.23,45026565.0,325980.0,80.874663
AMD,2021-03-12 05:00:00+00:00,79.73,81.19,79.23,81.05,34237425.0,232165.0,80.530421
AMD,2021-03-15 04:00:00+00:00,81.91,83.39,81.2,82.5,41105696.0,281120.0,82.399687
AMD,2021-03-16 04:00:00+00:00,83.66,84.75,82.255,82.75,44605824.0,300676.0,83.647059
AMD,2021-03-17 04:00:00+00:00,81.75,83.25,80.411,82.63,44552716.0,313567.0,81.774379
AMD,2021-03-18 04:00:00+00:00,81.055,81.62,78.01,78.12,53426525.0,400338.0,79.469094
AMD,2021-03-19 04:00:00+00:00,78.49,79.34,77.59,79.06,47680815.0,296072.0,78.707577
AMD,2021-03-22 04:00:00+00:00,79.99,81.265,79.22,80.3,41343916.0,277350.0,80.421434
AMD,2021-03-23 04:00:00+00:00,80.13,80.34,77.95,78.38,41638373.0,323145.0,78.761336
AMD,2021-03-24 04:00:00+00:00,77.55,78.8,76.4,76.48,45190228.0,340418.0,77.575617
AMD,2021-03-25 04:00:00+00:00,75.85,76.95,74.96,76.22,46955149.0,359496.0,76.080207
